 lava kkt plus	 2.8" Screen	 1.3 MP Camera	 1800mAh Battery
 microsoft lumia dual sim	 4.0" Screen	 5 MP Camera	 1GB RAM	 1560mAh Battery
 micromax bolt	 3.0" Screen	 2 MP Camera	 512MB RAM	 1400mAh Battery
 samsung galaxy a7	 5.5" Screen	 13 MP Camera	 2GB RAM	 2600mAh Battery
 samsung galaxy a71	 6.7" Screen	 Triple Camera	 6GB RAM	 4100mAh Battery
 samsung	 4.5" Screen	 5 MP Camera	 1GB RAM	 2050mAh Battery
 honor	 6.26" Screen	 Triple Camera	 6GB RAM	 3750mAh Battery
 infinix 4 plus	 5.98" Screen	 20.7 MP Camera	 4GB RAM	 4000mAh Battery
 3	 3.5" Screen	 2 MP Camera	 512MB RAM	 1250mAh Battery
 lg	 6.1" Screen	 Dual Camera	 2GB RAM	 3500mAh Battery
 lg g4 dual sim	 5.5" Screen	 16 MP Camera	 3GB RAM	 3000mAh Battery
 zen atom	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 panasonic p71	 5.0" Screen	 8 MP Camera	 2GB RAM	 2000mAh Battery
 karbonn plus	 2.4" Screen	 1.3 MP Camera	 1500mAh Battery
	 2.4" Screen	 2 MP Camera	 1000mAh Battery
 micromax	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
 karbonn	 2.4" Screen	 1.3 MP Camera	 1800mAh Battery
 lava flair	 4.0" Screen	 2 MP Camera	 256MB RAM	 1400mAh Battery
 htc desire 326g	 4.5" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 karbonn titanium mach two	 5.0" Screen	 8 MP Camera	 1GB RAM	 1900mAh Battery
 microsoft lumia dual sim	 4.0" Screen	 2 MP Camera	 1GB RAM	 1560mAh Battery
 micromax canvas 2	 5.0" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 nokia	 1.36" Screen	 1.3 MP Camera	 850mAh Battery
 spice	 5.45" Screen	 5 MP Camera	 1GB RAM	 2400mAh Battery
 htc one m8	 5.0" Screen	 4 UP Camera	 2GB RAM	 2600mAh Battery
 gionee m2	 5.0" Screen	 8 MP Camera	 1GB RAM	 4200mAh Battery
 a20	 4.0" Screen	 2 MP Camera	 1GB RAM	 1700mAh Battery
 lenovo z2
	 5.45" Screen	 Dual Camera	 1GB RAM	 2400mAh Battery
 lenovo	 5.0" Screen	 8 MP Camera	 2GB RAM	 2300mAh Battery
 lenovo k7 note	 5.5" Screen	 16 MP Camera	 4GB RAM	 4500mAh Battery
 infocus turbo 5	 5.2" Screen	 13 MP Camera	 3GB RAM	 5000mAh Battery
 nokia	 1.77" Screen	 0.3 MP Camera	 800mAh Battery
 vivo	 6.01" Screen	 Dual Camera	 4GB RAM	 3245mAh Battery
	 2.4" Screen	 0.3 MP Camera	 2500mAh Battery
 htc 10	 5.2" Screen	 12 MP Camera	 4GB RAM	 3000mAh Battery
	 2.8" Screen	 0.3 MP Camera	 1400mAh Battery
 redmi lite	 5.99" Screen	 Dual Camera	 4GB RAM	 3150mAh Battery
 k101	 2.8" Screen	 0.3 MP Camera	 1700mAh Battery	 0.3 MP Front Camera
	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1700mAh Battery
 eco	 1.77" Screen	 0.3 MP Camera	 800mAh Battery
 q q5	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 selfie 1	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery	 0.3 MP Front Camera
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 zen	 2.4" Screen	 1.3 MP Camera	 1800mAh Battery
 a k a2	 1.8" Screen	 0.3 MP Camera	 1050mAh Battery
 karbonn	 2.4" Screen	 1.3 MP Camera	 1050mAh Battery
 micromax	 1.8" Screen	 0.8 MP Camera	 1800mAh Battery
 intex speed	 4.5" Screen	 8 MP Camera	 2GB RAM	 1700mAh Battery
 htc desire dual sim	 4.7" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 htc desire dual sim	 5.0" Screen	 8 MP Camera	 1GB RAM	 2100mAh Battery
 xolo omega 5.0	 5.0" Screen	 8 MP Camera	 1GB RAM	 2100mAh Battery
 karbonn titanium s10	 5.0" Screen	 8 MP Camera	 1GB RAM	 1850mAh Battery
 htc one	 5.0" Screen	 13 MP Camera	 2GB RAM	 2600mAh Battery
 motorola plus	 6.2" Screen	 Triple Camera	 4GB RAM	 4000mAh Battery
 htc
 power	 5.0" Screen	 8 MP Camera	 2GB RAM	 3000mAh Battery
 redmi 5c	 5.15" Screen	 12 MP Camera	 3GB RAM	 2860mAh Battery
 meizu	 5.5" Screen	 12 MP Camera	 3GB RAM	 3200mAh Battery
 vivo	 5.4" Screen	 Dual Camera	 6GB RAM	 4080mAh Battery
 asus zenfone 3 deluxe
 sony xperia	 5.2" Screen	 20.7 MP Camera	 3GB RAM	 2930mAh Battery
 sony xperia dual	 5.5" Screen	 13 MP Camera	 2GB RAM	 2600mAh Battery
 micromax canvas nitro 2	 5.0" Screen	 13 MP Camera	 2GB RAM	 2400mAh Battery
 asus zenfone 2
 lg dual	 5.0" Screen	 5 MP Camera	 1GB RAM	 2540mAh Battery
 htc desire	 5.5" Screen	 13 MP Camera	 1.5GB RAM	 2600mAh Battery
 motorola play	 5.7" Screen	 Dual Camera	 3GB RAM	 4000mAh Battery
	 4.5" Screen	 2 MP Camera	 512MB RAM	 1600mAh Battery
 lg optimus	 3.5" Screen	 5 MP Camera	 512MB RAM	 1500mAh Battery
 neo	 1.77" Screen	 1.3 MP Camera	 1050mAh Battery
 spark	 2.4" Screen	 1.3 MP Camera	 3000mAh Battery
 lg plus	 5.7" Screen	 16 MP Camera	 3GB RAM	 3000mAh Battery
 lg g6 pro	 5.7" Screen	 Dual Camera	 4GB RAM	 3300mAh Battery
 lg	 6.3" Screen	 Dual Camera	 4GB RAM	 3500mAh Battery
 vivo	 5.99" Screen	 Dual Camera	 4GB RAM	 4000mAh Battery
 htc u	 5.5" Screen	 12 MP Camera	 4GB RAM	 3000mAh Battery
 lava	 2.4" Screen	 0.3 MP Camera	 1400mAh Battery
	 5.0" Screen	 5 MP Camera	 1GB RAM	 1800mAh Battery
 neo	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 lg 4	 6.2" Screen	 13 MP Camera	 2GB RAM	 3300mAh Battery
	 5.0" Screen	 13 MP Camera	 3GB RAM	 2460mAh Battery
 intex	 5.0" Screen	 5 MP Camera	 2GB RAM	 2200mAh Battery
 lava x28	 5.5" Screen	 8 MP Camera	 1GB RAM	 2600mAh Battery
 karbonn k9 viraat	 5.5" Screen	 5 MP Camera	 1GB RAM	 2800mAh Battery
	 2.4" Screen	 2 MP Camera	 1800mAh Battery

 lyf wind 2	 6.0" Screen	 8 MP Camera	 2GB RAM	 2850mAh Battery
	 5.0" Screen	 8 MP Camera	 1GB RAM	 2800mAh Battery
 lava iris x8	 5.0" Screen	 8 MP Camera	 1GB RAM	 2500mAh Battery
 spice stellar redmi	 3.5" Screen	 2 MP Camera	 256MB RAM	 1400mAh Battery
 micromax canvas l a108	 5.5" Screen	 8 MP Camera	 1GB RAM	 2350mAh Battery
 k20	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
	 5.7" Screen	 Dual Camera	 6GB RAM	 5200mAh Battery
 g5	 6.21" Screen	 Dual Camera	 3GB RAM	 4050mAh Battery
 a9	 2.4" Screen	 0.3 MP Camera	 1200mAh Battery
 redmi plus	 5.7" Screen	 13 MP Camera	 4GB RAM	 3500mAh Battery
 sony	 2 MP Camera
 1	 2.4" Screen	 0.3 MP Camera	 1000mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 lava iris	 4.0" Screen	 3.2 MP Camera	 512MB RAM	 1450mAh Battery
 panasonic	 4.0" Screen	 5 MP Camera	 1GB RAM	 1500mAh Battery
 intex star hd	 5.0" Screen	 13 MP Camera	 1GB RAM	 1800mAh Battery
 karbonn titanium	 5.0" Screen	 13 MP Camera	 1GB RAM	 2000mAh Battery
 nokia lumia	 4.7" Screen	 6.7 MP Camera	 1GB RAM	 2220mAh Battery
 celkon	 4.5" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 asus zenfone 4	 4.0" Screen	 5 MP Camera	 1GB RAM	 1600mAh Battery
 karbonn titanium s1 plus	 4.0" Screen	 5 MP Camera	 1GB RAM	 1500mAh Battery
 xolo	 4.5" Screen	 8 MP Camera	 1GB RAM	 1800mAh Battery
 micromax canvas elanza	 5.0" Screen	 5 MP Camera	 1GB RAM	 1950mAh Battery
	 2.8" Screen	 0.3 MP Camera	 1450mAh Battery
	 5.0" Screen	 5 MP Camera	 1GB RAM	 2200mAh Battery
 phone	 2.8" Screen	 0.3 MP Camera	 2800mAh Battery
	 2.4" Screen	 2 MP Camera
 videocon infinium z40 lite	 4.0" Screen	 3.2 MP Camera	 256MB RAM	 1450mAh Battery
 duos	 1.8" Screen	 0.3 MP Camera	 32MB RAM
 duos n1	 1.8" Screen	 0.3 MP Camera	 1050mAh Battery
 plus	 1.8" Screen	 0.3 MP Camera	 1800mAh Battery
 g3	 6.23" Screen	 Dual Camera	 4GB RAM	 3800mAh Battery
 sleek	 2.4" Screen	 1.3 MP Camera	 1450mAh Battery
 meizu m9 note	 6.2" Screen	 Dual Camera	 3GB RAM	 4000mAh Battery
 lg plus	 5.5" Screen	 Dual Camera	 4GB RAM	 3300mAh Battery
 honor 10 youth edition	 5.84" Screen	 Dual Camera	 4GB RAM	 3320mAh Battery
 sleek	 2.4" Screen	 Dual Camera	 1500mAh Battery	 0.3 MP Front Camera
 zte blade v9	 5.45" Screen	 Dual Camera	 2GB RAM	 3200mAh Battery
 lenovo	 5.7" Screen	 Dual Camera	 4GB RAM	 3000mAh Battery
 gionee 3	 5.5" Screen	 8 MP Camera	 3GB RAM	 4000mAh Battery
 nokia asha	 2.4" Screen	 1.3 MP Camera	 32MB RAM	 1110mAh Battery
 gionee m6	 5.5" Screen	 13 MP Camera	 4GB RAM	 5000mAh Battery
	 5.5" Screen	 Dual Camera	 4GB RAM	 5000mAh Battery
	 4.5" Screen	 5 MP Camera	 1GB RAM	 1800mAh Battery
 prime	 5.0" Screen	 8 MP Camera	 1GB RAM	 2400mAh Battery
 celkon	 1.8" Screen	 1.3 MP Camera	 1000mAh Battery
 f9	 5.0" Screen	 8 MP Camera	 1GB RAM	 2500mAh Battery
	 1.8" Screen	 0.1 MP Camera	 32MB RAM	 1000mAh Battery
 omega plus	 1.8" Screen	 0.3 MP Camera	 2400mAh Battery
 gionee gpad g3	 5.5" Screen	 5 MP Camera	 512MB RAM	 2250mAh Battery
 xolo	 4.5" Screen	 5 MP Camera	 512MB RAM	 2000mAh Battery
 micromax canvas 2 plus	 5" Screen	 8 MP Camera	 1GB RAM	 2000mAh Battery
 karbonn k9
 nokia c2	 2" Screen	 3.2 MP Camera	 1020mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery


 z10	 2.4" Screen	 0.3 MP Camera	 1750mAh Battery
 zen curve plus	 4.5" Screen	 5 MP Camera	 1GB RAM	 1800mAh Battery
 intex eco music	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
	 2.4" Screen	 1.3 MP Camera	 1800mAh Battery
 meizu
	 2.4" Screen	 0.3 MP Camera	 2200mAh Battery
 videocon infinium nova
 tymes	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 magic	 1.8" Screen	 0.3 MP Camera	 2500mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1700mAh Battery
 zte 9	 6.0" Screen	 Dual Camera	 4GB RAM	 3500mAh Battery
	 2.4" Screen	 1.3 MP Camera	 1000mAh Battery
 google nexus 4	 4.7" Screen	 8 MP Camera	 2GB RAM	 2100mAh Battery
 karbonn star
 gionee	 4" Screen	 5 MP Camera	 512MB RAM	 1600mAh Battery
 asus zenfone 4	 4.5" Screen	 8 MP Camera	 1GB RAM	 1750mAh Battery
 intex	 5.0" Screen	 8 MP Camera	 1GB RAM	 1850mAh Battery
 micromax	 1.8" Screen	 0.8 MP Camera	 1800mAh Battery
 karbonn titanium s4	 4.7" Screen	 13 MP Camera	 1GB RAM	 1800mAh Battery
 k8	 6.0" Screen	 Dual Camera	 4GB RAM	 5000mAh Battery
 phone	 2.8" Screen	 0.3 MP Camera	 2500mAh Battery
 karbonn	 2.4" Screen	 0.3 MP Camera	 1750mAh Battery
	 1.4" Screen	 1000mAh Battery
 touch pro	 5.5" Screen	 8 MP Camera	 1GB RAM	 2600mAh Battery
 phone	 2.4" Screen	 0.3 MP Camera	 1050mAh Battery
	 1.4" Screen	 0.3 MP Camera	 1000mAh Battery
	 2.4" Screen	 0.3 MP Camera	 1450mAh Battery
 phone	 2.4" Screen	 0.3 MP Camera	 1800mAh Battery
 q	 1.8" Screen	 0.3 MP Camera	 800mAh Battery
 intex speed hd	 4.7" Screen	 8 MP Camera	 1GB RAM	 1700mAh Battery
	 1.8" Screen	 0.3 MP Camera	 1000mAh Battery
 celkon millennia plus	 5.0" Screen	 5 MP Camera	 1GB RAM	 2000mAh Battery
